Step,Seconds,UAV_ID,UAV_X,UAV_Y,UAV_Z,Yaw,VehicleID,X,Y,Speed
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_58,1512.184630686579,780.4985895928677,0.00010382105336423911
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_59,1513.6391414118968,774.6736286857688,0.000874726632895858
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_61,1514.9729222910194,769.3321613838845,0.0027233058013856294
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_64,1516.42968905416,763.4981655952305,0.011849869248680324
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_65,1519.5027798392111,777.610263572301,0.01488836253297423
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_67,1520.5116171227373,760.3630131748099,0.01900398610931309
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_68,1518.0117126713485,757.1625466384046,0.031422831168198606
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_69,1521.0899803448121,771.2557929766625,0.06542312775410349
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_71,1522.1047603679224,753.983806046112,0.11685404453667594
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_72,1519.8097845325456,749.9617071276888,1.1377495473487185
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_73,1538.7911249289064,690.563671928876,12.253944750479645
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_76,1524.7760162730694,756.4984848496036,7.047284526405308
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_77,1534.4785613059673,706.755478852769,14.576510431160816
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_11_78,1531.6758094219574,704.8437668922605,15.54225229275192
362,181.0,2,1524.62,718.15,100.0,75,Pepoli_10_79,1550.761696492695,658.0483748786917,14.215744023951732
363,181.5,0,1458.79,985.86,100.0,75,,,,
363,181.5,0,1458.79,985.86,100.0,75,Togliatti_10_7,1458.6422902808997,1036.4307010991722,0.06668612990248636
363,181.5,0,1458.79,985.86,100.0,75,Togliatti_10_9,1455.3576131564514,1034.3248906444537,6.255514746284109
363,181.5,0,1458.79,985.86,100.0,75,XXI_Aprile_113_4,1453.5440180336182,1025.5230283163678,11.00880289124656
363,181.5,0,1458.79,985.86,100.0,75,Togliatti_10_10,1464.9210308186332,1005.4727923659493,12.657239702805933
363,181.5,1,1488.73,846.56,100.0,75,,,,
363,181.5,1,1488.73,846.56,100.0,75,Togliatti_10_12,1491.6584356722824,879.7577007446248,12.542671943118469
363,181.5,1,1488.73,846.56,100.0,75,Togliatti_9_13,1491.031179537992,896.3257485798608,13.599950973337513
363,181.5,1,1488.73,846.56,100.0,75,Togliatti_10_20,1456.5571724610115,829.4800392781893,13.3907660079861
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_27,1509.2186612406297,819.3659031149174,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_29,1507.3588679108977,813.2808284425187,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_30,1508.7535348767806,807.4443050234333,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_31,1510.7037113410383,813.0395896871763,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_32,1506.0992156818454,818.635605049685,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_33,1511.5404265995287,796.2851329914178,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_34,1502.9889000189626,817.9051230268088,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_35,1510.2075535631466,801.6221754708279,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_38,1512.1098464903107,807.2084003012922,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_37,1504.47549271108,811.5737780552013,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_39,1513.563470774526,801.3887116491301,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_40,1506.0035127000372,805.252460435523,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_41,1507.579084454056,798.942679618001,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_54,1517.5988506441008,772.0262083965242,0.0004282602354957176
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_55,1517.9246895199974,783.9282608860108,0.0018009048617487176
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_56,1515.1382080732312,795.084138392528,0.0
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_57,1516.4707380709979,789.7492593657553,0.0002147597879284835
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,5.4662164157831764e-05
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_59,1513.6390891474023,774.6738379923296,0.0004313013303233917
363,181.5,1,1488.73,846.56,100.0,75,Pepoli_10_65,1519.5012188953579,777.6165129225138,0.012888167729815854
363,181.5,2,1524.62,718.15,100.0,75,,,,
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_52,1519.0533314143506,766.2022285841804,0.0032930716599895602
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_54,1517.5988506441008,772.0262083965242,0.0004282602354957176
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_55,1517.9246895199974,783.9282608860108,0.0018009048617487176
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_57,1516.4707380709979,789.7492593657553,0.0002147597879284835
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,5.4662164157831764e-05
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_59,1513.6390891474023,774.6738379923296,0.0004313013303233917
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_61,1514.972643205638,769.3332790528075,0.0023030911769586606
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_64,1516.4286329109723,763.502395191255,0.008715591071736318
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_65,1519.5012188953579,777.6165129225138,0.012888167729815854
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_67,1520.509829124523,760.370172613228,0.014758897230710805
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_68,1518.0086551991465,757.1747910692922,0.025231121814362115
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_69,1521.0839662654378,771.2798707730152,0.04965615102263964
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_71,1522.0962907633232,754.0177197335346,0.06991171627697398
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_72,1519.7141691126837,750.3446235772659,0.7890453768504423
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_73,1537.1929844528372,696.5639966285813,12.41921089247357
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_76,1524.0847745433732,759.2659204888517,5.7073413212452175
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_77,1532.6155834670276,713.7501530440445,14.477272189929748
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_11_78,1529.6962786326108,712.2751535695504,15.375149308191732
363,181.5,2,1524.62,718.15,100.0,75,Pepoli_10_79,1548.9798206442285,664.7393507872922,13.854244481808303
364,182.0,0,1458.79,985.86,100.0,75,,,,
364,182.0,0,1458.79,985.86,100.0,75,Togliatti_10_7,1458.6437261804722,1036.4363198366302,0.011693329054733529
364,182.0,0,1458.79,985.86,100.0,75,Togliatti_10_9,1455.3127689303647,1036.3028911261006,4.005514746284109
364,182.0,0,1458.79,985.86,100.0,75,XXI_Aprile_113_4,1452.6211599745536,1029.9914739642643,9.07074313448608
364,182.0,0,1458.79,985.86,100.0,75,Togliatti_10_10,1463.5798975341331,1011.0790696376587,11.623053405646388
364,182.0,1,1488.73,846.56,100.0,75,,,,
364,182.0,1,1488.73,846.56,100.0,75,Togliatti_10_12,1490.094086410209,886.470883503844,13.78628121028901
364,182.0,1,1488.73,846.56,100.0,75,Togliatti_9_13,1489.4613230230616,902.8881469642853,13.605304053760596
364,182.0,1,1488.73,846.56,100.0,75,Togliatti_71_17,1439.8884429179445,813.979559187761,12.306851090160706
364,182.0,1,1488.73,846.56,100.0,75,Togliatti_10_20,1462.8401484158724,831.2875448500442,13.076815759970055
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_27,1509.2186612406297,819.3659031149174,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_29,1507.3588679108977,813.2808284425187,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_30,1508.7535348767806,807.4443050234333,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_31,1510.7037113410383,813.0395896871763,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_32,1506.0992156818454,818.635605049685,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_33,1511.5404265995287,796.2851329914178,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_34,1502.9889000189626,817.9051230268088,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_35,1510.2075535631466,801.6221754708279,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_38,1512.1098464903107,807.2084003012922,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_37,1504.47549271108,811.5737780552013,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_39,1513.563470774526,801.3887116491301,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_40,1506.0035127000372,805.252460435523,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_41,1507.579084454056,798.942679618001,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_54,1517.5988223124134,772.0263218412528,0.00023386179064133452
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_55,1517.924543733421,783.928844552983,0.001203708798534383
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_56,1515.1382080732312,795.084138392528,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_57,1516.4707265253603,789.7493055895394,9.532829204998807e-05
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,0.0
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_59,1513.6390550966516,774.6739743572855,0.000280996384734838
364,182.0,1,1488.73,846.56,100.0,75,Pepoli_10_65,1519.5005137578696,777.619335990815,0.005822073742080333
364,182.0,2,1524.62,718.15,100.0,75,,,,
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_52,1519.0531278217325,766.2030438024501,0.0016805400035658441
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_54,1517.5988223124134,772.0263218412528,0.00023386179064133452
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_55,1517.924543733421,783.928844552983,0.001203708798534383
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_57,1516.4707265253603,789.7493055895394,9.532829204998807e-05
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,0.0
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_59,1513.6390550966516,774.6739743572855,0.000280996384734838
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_61,1514.9724868805324,769.3339050967496,0.0012900388029311663
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_64,1516.4279309044468,763.5052065562702,0.005793155583456793
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_65,1519.5005137578696,777.619335990815,0.005822073742080333
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_67,1520.5087906450797,760.3743308554249,0.008572050719798163
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_68,1518.0065600231296,757.1831817385247,0.01728998264229247
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_69,1521.0805231003062,771.2936557305595,0.028429010846351768
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_71,1525.2015685854265,754.7947557704892,0.043031890969770975
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_72,1519.653504657222,750.5875699339787,0.5006201739271269
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_73,1535.6502647163672,702.3562404757752,11.988534200901855
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_76,1523.5947646568065,761.2277100704281,4.045840338155417
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_77,1530.7518792983656,720.7475542885657,14.482916526039729
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_11_78,1527.9679593927356,718.7634631439382,13.423972240449272
364,182.0,2,1524.62,718.15,100.0,75,Pepoli_10_79,1547.1852643448192,671.4779420176017,13.95283612479808
365,182.5,0,1458.79,985.86,100.0,75,,,,
365,182.5,0,1458.79,985.86,100.0,75,Togliatti_10_7,1458.6441123729635,1036.4378310246398,0.0031449803073590513
365,182.5,0,1458.79,985.86,100.0,75,Togliatti_10_9,1455.5290441437483,1037.1535736320761,1.755514746284109
365,182.5,0,1458.79,985.86,100.0,75,XXI_Aprile_113_4,1452.2207455274734,1033.6000282584337,7.2034497907115735
365,182.5,0,1458.79,985.86,100.0,75,Togliatti_10_10,1462.4091229756473,1015.973204227706,10.146624035453126
365,182.5,1,1488.73,846.56,100.0,75,,,,
365,182.5,1,1488.73,846.56,100.0,75,Togliatti_10_12,1488.4587312819365,893.3382379628232,14.119013916923427
365,182.5,1,1488.73,846.56,100.0,75,Togliatti_9_13,1487.8426115655052,909.6547713996316,14.02870985080674
365,182.5,1,1488.73,846.56,100.0,75,Togliatti_71_17,1446.150647791636,814.8868523102188,12.680690170552623
365,182.5,1,1488.73,846.56,100.0,75,Togliatti_10_20,1469.0635283048496,833.0779056449782,12.952777918798096
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_27,1509.2186612406297,819.3659031149174,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_29,1507.3588679108977,813.2808284425187,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_30,1508.7535348767806,807.4443050234333,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_31,1510.7037113410383,813.0395896871763,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_32,1506.0992156818454,818.635605049685,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_33,1511.5404265995287,796.2851329914178,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_34,1502.9889000189626,817.9051230268088,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_35,1510.2075535631466,801.6221754708279,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_38,1512.1098464903107,807.2084003012922,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_37,1504.47549271108,811.5737780552013,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_39,1513.563470774526,801.3887116491301,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_40,1506.0035127000372,805.252460435523,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_41,1507.579084454056,798.942679618001,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_54,1517.5988066772961,772.0263844468294,0.000129058903480844
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_55,1517.9244680798806,783.9291474373347,0.0006246448340168146
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_56,1515.1382080732312,795.084138392528,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_57,1516.4707187562772,789.7493366936186,6.414660346647699e-05
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,0.0
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_59,1513.6390353182182,774.6740535650903,0.00016321720382768165
365,182.5,1,1488.73,846.56,100.0,75,Pepoli_10_65,1519.499943385129,777.6216195188226,0.004709368330474642
365,182.5,2,1524.62,718.15,100.0,75,,,,
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_36,1512.994445811154,790.4630013355879,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_45,1514.5696105214577,784.1557832124148,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_49,1509.1546561906405,792.6328988703004,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_50,1516.1447789036222,777.8485503865079,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_52,1519.0529810394662,766.2036315427441,0.001211603214020016
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_53,1510.730230131791,786.3231092938507,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_54,1517.5988066772961,772.0263844468294,0.000129058903480844
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_55,1517.9244680798806,783.9291474373347,0.0006246448340168146
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_57,1516.4707187562772,789.7493366936186,6.414660346647699e-05
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_58,1512.1846240626942,780.4986161199122,0.0
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_59,1513.6390353182182,774.6740535650903,0.00016321720382768165
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_61,1514.9723818108248,769.3343258753171,0.000867064822348442
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_64,1516.4274972749072,763.5069431368754,0.0035784331008566995
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_65,1519.499943385129,777.6216195188226,0.004709368330474642
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_67,1520.5081349643274,760.3769563088122,0.005412267620031104
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_68,1518.0051308050647,757.1889054084922,0.011794310041954102
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_69,1521.0779297933664,771.3040382201292,0.021412028846397587
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_71,1525.081995946944,755.2734733695557,0.9872694763381843
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_72,1519.6224367949005,750.7119891495537,0.25638075081190087
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_73,1534.0688223984537,708.2938708301951,12.289448865445088
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_76,1523.2166646464427,762.741460469063,3.1218396112468776
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_77,1528.9369305967698,727.5618998895654,14.10403592278466
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_11_78,1526.384345126007,724.7085335753092,12.300038942850167
365,182.5,2,1524.62,718.15,100.0,75,Pepoli_10_79,1545.3376788117098,678.41565897569,14.36514317132652
366,183.0,0,1458.79,985.86,100.0,75,,,,
366,183.0,0,1458.79,985.86,100.0,75,bus_810_0,1454.1791142668326,1060.3723592510664,4.917327316591683
366,183.0,0,1458.79,985.86,100.0,75,Togliatti_10_7,1458.644160885509,1036.4380208563398,0.0003950646478797652
366,183.0,0,1458.79,985.86,100.0,75,Togliatti_10_9,1455.5430424053852,1037.208633461182,0.11362446182239612
366,183.0,0,1458.79,985.86,100.0,75,XXI_Aprile_113_4,1451.960082153099,1036.080466724082,4.9534497907115735
366,183.0,0,1458.79,985.86,100.0,75,Togliatti_10_10,1461.4060772823293,1020.166189621422,8.692986593115394
366,183.0,0,1458.79,985.86,100.0,75,Togliatti_9_13,1486.2694544248614,916.230967236653,13.633909226252694
366,183.0,1,1488.73,846.56,100.0,75,,,,
366,183.0,1,1488.73,846.56,100.0,75,Togliatti_10_12,1486.8033399586946,900.257693723379,14.229638704158129
366,183.0,1,1488.73,846.56,100.0,75,Togliatti_9_13,1486.2694544248614,916.230967236653,13.633909226252694
366,183.0,1,1488.73,846.56,100.0,75,Togliatti_71_17,1452.3718538073708,815.9818100331213,12.630210013014073
366,183.0,1,1488.73,846.56,100.0,75,Togliatti_10_20,1475.556072938535,834.9457005697421,13.512992982633591
366,183.0,1,1488.73,846.56,100.0,75,Pepoli_10_27,1509.2186612406297,819.3659031149174,0.0
366,183.0,1,1488.73,846.56,100.0,75,Pepoli_11_29,1507.3588679108977,813.2808284425187,0.0
